C_PT1_G23_C	C_PT2_G23_C	C_PT3_G23_C	C_NL1_G23_C	C_NL2_G23_C	C_NL3_G23_C	C_NL1_G23_W	C_NL2_G23_W	C_NL3_G23_W	C_PT1_G23_W	C_PT2_G23_W	C_PT3_G23_W
gene-LOC117889901	7403.16091887935	6846.71191031141	7680.7017696354	7953.09906020394	6279.9422276088	8462.63465718361	8741.39078503299	8012.00621638779	6278.30330025405	6455.45003479459	6837.55474598134	6034.50415469082
gene-LOC117889906	3861.14496067886	3340.42959565023	3639.77810345717	4309.96620395065	4240.76828256974	4312.28333687261	4041.64303916685	4648.80590635947	3984.0784717255	3310.91143746691	3053.41957794933	3477.77456697805
gene-LOC117889911	1082.72150015763	730.1972058469	908.756298486565	831.318906796052	863.738503423546	804.599707290529	788.12539343318	843.052891052052	786.278959863989	703.178026002828	663.918874091734	773.760759608001
gene-LOC117889904	4588.92760329454	4836.443383239	4406.89769851853	5658.08095521216	5750.43297116219	5060.3755175505	6069.9657522157	5890.35648225561	5730.59191354728	5014.16487822932	4523.95940120435	5076.11951410396
gene-LOC117889899	14393.4552734963	14415.8292879927	16561.9884817274	21033.0351752878	19826.5540383679	21143.0923082456	19371.0820050937	22383.95538285	18279.2462616168	13440.351759756	11461.7092211721	13468.2083961259
gene-LOC117889902	3025.93275287244	3133.39197326071	3212.96682937719	3184.12923525493	2884.13552447514	2823.68953879318	3011.47913658288	2937.66886264456	2345.91446937928	2779.62137337589	3092.89036467125	2795.28853504499
gene-LOC117889908	519.242898421898	481.974680078823	614.075908809959	603.484179666118	526.692717848488	589.533747794633	784.124756918291	670.837811169685	596.418932893038	629.643069035212	623.436015915409	636.848668095593
gene-LOC117889910	1739.93766367743	1392.49497639401	1511.42522447033	1312.55030605099	1243.03236797041	1375.57874485414	1149.18283890193	1223.52806753635	1142.14225649017	1486.32531770794	1504.95025270489	1176.19933162932
gene-LOC117889905	163.25080984867	142.477503579883	137.834375816477	122.252780411184	146.460007102253	131.569763456313	123.019572832844	139.173814556099	202.782437183633	191.190888115802	165.979718522934	201.21928601066
gene-LOC117889909	10.5323103128174	2.22621099343567	3.8023276087304	2.22277782565789	4.6942309968671	1.6867918391835	4.00063651488924	12.0150055731884	5.96418932893038	4.595934810476	2.02414290881626	2.07442562897587
gene-LOC117890871	0	2.22621099343567	0	0	0.93884619937342	0.843395919591749	2.00031825744462	3.0037513932971	2.98209466446519	0.919186962095201	0	9.33491533039143
gene-LOC117890230	171.676658098924	152.495453050344	115.970992066277	122.252780411184	199.974240466538	91.0867593159089	181.028802298738	89.1112913344806	162.027143435942	142.473979124756	135.61757489069	193.958796309244
gene-LOC117892693	219.072054506602	158.060980533933	148.290776740485	172.265281488487	207.485010061526	138.316930813047	181.028802298738	187.233836848852	174.949553648625	272.998527742275	173.06421870379	237.521734517737
gene-LOC117892695	524.509053578306	510.915422993487	552.28808516809	490.122510557565	633.721184577058	343.262139273842	393.062537587868	390.487681128623	457.254515217996	443.048115729887	460.4925117557	521.718045687432
gene-LOC117892694	2239.16917250498	2485.56457417093	2677.78921844838	2174.98810240625	2318.95011245235	2139.69544800427	2044.3252591084	1980.47341864722	2058.6393500358	2292.45228346543	2184.05019861275	2342.02653511376
gene-LOC117892696	2347.651968727	2219.53236045537	2519.99262268607	2097.19087850822	1774.41931681576	2167.5275133508	2041.32478172223	1986.48092143381	1817.08968221412	2115.04919978106	2062.60162408377	2061.97907520202
gene-LOC117892697	4919.64214711701	4364.48665263064	4735.79903667371	3810.95258209046	3661.50017755634	3706.72506660574	3840.61105429367	3621.52292985187	3913.50223133315	4833.08504669656	4855.91883825022	4780.5138619749
gene-LOC117892698	95.8440238466383	65.6732243063523	58.9360779353212	62.237779118421	87.312696541728	32.8924408640782	40.0063651488924	54.0675250793477	46.7194830766213	67.1006482329497	61.736358718896	45.6373638374692
gene-LOC117892699	1054.28426231302	936.1217227397	928.7185184324	804.645572888157	730.42234311252	775.924246024409	690.109798818394	671.839061634117	648.108573743768	955.035253616913	913.900523330543	796.579441526735
gene-LOC117891563	0	0	0	0	0	0	1.00015912872231	1.00125046443237	0	0.919186962095201	0	0
gene-LOC117891476	2386.62151688442	1775.40326726495	2839.38814181942	1952.71031984046	2271.0689562843	1411.84476939659	1763.28054393743	1843.30210501999	1630.21174990764	2293.37147042753	2091.95169626161	4345.92169270445
gene-LOC117891480	1257.5578513504	1094.18270327363	1346.02397349056	1338.11225104605	1313.44583292341	1105.69205058478	1030.16390258398	1210.51181149873	1381.70386120221	1302.4879252889	1345.04296290841	1714.51278234856
gene-LOC117890529	2074.86513162503	2190.5916175407	2320.37042322773	3633.13035603783	3373.2743943487	2981.40457575683	3727.59307274805	4203.24944968707	3281.29816246653	2355.87618385	2005.92562263692	2602.36695155023
gene-LOC117892478	4151.83672531262	3742.26067996536	3770.95840595837	3125.225622875	3169.54476908466	3763.23259321838	3505.5577461717	3477.34286297361	3606.34648089324	3760.39386193147	3618.15544950907	3715.29630149579
gene-LOC117892480	13.6920034066626	3.33931649015351	5.7034914130956	2.22277782565789	8.44961579436078	8.43395919591749	9.00143215850079	7.00875325102656	8.94628399339557	6.4343087346664	2.02414290881626	7.26048970141556
gene-LOC117892477	1627.24194333029	1425.88814129555	1839.37598072333	942.457798078946	2081.42202401087	2008.12568454795	1574.25046860892	3427.28033975199	2422.45489910056	1826.42449368316	1500.90196688726	1831.7178303857
gene-LOC117892482	69.5132480645948	40.0717978818421	88.4041169029817	77.7972238980262	61.9638491586457	38.7962123012205	62.0098659807832	68.0850315814009	92.4449345984209	90.0803222853297	154.846932524444	92.3119404894263
gene-LOC117892479	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117892644	3.15969309384522	1.11310549671784	9.50581902182599	4.44555565131579	5.63307719624052	5.90377143714224	5.00079564361155	13.0162560376208	3.97612621928692	10.1110565830472	0	3.11163844346381
gene-LOC117892645	2.10646206256348	0	4.752909510913	0	0	0.843395919591749	8.00127302977848	1.00125046443237	0.99403155482173	4.595934810476	0	7.26048970141556
gene-LOC117891376	2.10646206256348	0	0.950581902182599	0	0.93884619937342	0	0	0	0	0	0	0
gene-LOC117890390	1.05323103128174	7.79173847702485	3.8023276087304	4.44555565131579	1.87769239874684	1.6867918391835	0	6.00750278659419	10.934347103039	4.595934810476	5.06035727204066	3.11163844346381
gene-LOC117891493	116.908644472273	192.567250932186	192.968126143068	190.04750409375	239.405780840222	164.462204320391	216.034371804019	288.360133756521	220.675005170424	147.989100897327	139.665860708322	207.442562897587
gene-LOC117892653	0	0	0	1.11138891282895	0	0	1.00015912872231	2.00250092886473	1.98806310964346	0	0	0
gene-LOC117891500	7707.54468691977	8195.79577233343	9359.42940888987	7166.23570992104	6574.73993421206	7995.39331772978	7112.13156434435	6953.68447548278	6233.57188028707	7222.05196118199	7700.85169659147	7331.02017280074
gene-LOC117891522	174.836351192769	182.549301461725	185.363470925607	245.616949735197	194.341163270298	142.533910411006	339.053944636863	238.297610534903	176.937616758268	187.514140267421	278.319649962236	226.11239355837
gene-LOC117891521	325.448388666057	316.121961067865	284.223988752597	346.753340802631	400.88732713245	306.996114731397	366.058241112365	374.467673697705	353.875233516536	328.149745467987	275.283435599012	413.847912980687
gene-LOC117891511	1181.72521709811	2070.37622389517	1706.29451441777	1256.98086040954	1790.37970220511	1475.94285928556	1237.1968422295	1155.44303595495	1506.95183710974	1595.70856619727	1803.51133175529	2074.42562897587
gene-LOC117891509	113.748951378428	58.9945913260453	100.761681631356	141.146391929276	141.765776105386	106.26788586856	213.033894417852	136.170063162802	122.265881243073	120.413492034471	86.0260736246912	88.1630892314746
gene-LOC117891518	2195.98670022243	1819.92748713366	2145.46335322613	2013.83671004605	2140.5693345714	1427.02589594924	1733.27577007576	2275.84230565477	2647.10603049027	3304.47712873225	3668.75902222948	3269.29479126598
gene-LOC117891517	468.687808920374	532.064427431126	428.712437884352	410.102508833881	475.995023082324	406.516833243223	490.077973073932	445.556456672403	549.699449816417	595.63315143769	481.746012298271	610.918347733395
gene-LOC117891494	155.878192629697	117.989182652091	170.154160490685	173.376670401316	212.179241058393	269.043298349768	543.086406896214	548.685254508936	501.985935184974	297.816575718845	255.042006510849	254.117139549544
gene-LOC117891514	2207.57224156653	1947.93461925621	2365.99835453249	2398.37727388487	2348.05434463292	1876.55592109164	2645.42089547051	2107.63222763013	1933.39137412827	2274.06854422353	2624.30128128028	2025.67662669494
gene-LOC117891513	117.961875503555	104.631916691477	123.575647283738	214.498060175987	122.050005918545	76.7490286828492	129.020527605178	490.612727571859	152.086827887725	368.593971800175	162.943504159709	169.065688761534
gene-LOC117891507	545.573674203941	471.956730608362	543.732848048447	540.135011634868	651.559262365153	452.060212901178	525.083542579213	529.661495684721	443.338073450492	509.229577000741	482.758083752679	441.852658971861
gene-LOC117891498	1116.42489315864	1174.32629903732	1296.59371457707	1949.37615310197	1692.73969747028	1886.67667212674	1767.28118045232	2144.67849481413	1391.64417675042	1089.23655008281	963.492024596541	990.538237835979
gene-LOC117891504	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117891508	2102.24913843835	2212.85372747506	2346.03613458665	1808.2297611727	1818.54508818631	2154.87657455692	1743.27736136299	1757.1945650788	1905.55849059326	2207.88708295267	2307.52291605054	2091.02103400768
gene-LOC117891499	1379.73265097908	1381.36392142683	1519.98046158998	1275.87447192763	1389.49237507266	1588.11451659126	1691.26908666943	1780.22332576075	1524.84440509653	1342.01296465899	1413.86382180816	1355.63714853573
gene-LOC117891519	52.661551564087	93.5008617242982	44.6773494025822	43.3441676003289	46.0034637692976	74.2188409240739	72.0114572680063	42.0525195061594	61.6299563989473	57.9087786119976	77.9295019894261	72.6048970141556
gene-LOC117891501	345.459778260411	426.319405242931	392.590325601413	344.530562976973	282.592706011399	250.48858811875	315.050125547528	271.338875861171	311.131876659202	337.341615088939	387.623367038314	357.838420998338
gene-LOC117891510	1666.21149148771	1586.17533282292	1695.83811349376	1540.38503318092	1464.60007102253	1583.89753699331	1450.23073664735	1417.77065763623	1283.29473727485	1411.87117377823	1378.44132090388	1363.93485105164
gene-LOC117891495	3095.44600093703	3005.38484113816	3457.26637823811	3474.20174150329	3525.36747864719	3337.31765382455	3621.57620510348	3559.44540105706	3299.19073045332	3489.23370811338	3035.20229176999	3146.9036791564
gene-LOC117891505	4624.73745835812	3758.95726241613	3996.24631677565	5830.34623670065	3051.25014796361	5066.27928898764	3549.56474783548	4875.08851132119	3632.1913013186	3730.97987914442	3729.48330949396	3602.2401047166
gene-LOC117891523	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117892667	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117891497	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117891512	378.109940230144	309.443328087558	342.209484785736	385.651952751644	260.999243425811	358.443265826493	353.056172438975	272.340126325603	292.245277117589	343.775923823605	315.766293775337	295.605652129062
gene-LOC117891516	364.417936823482	411.849033785599	426.811274079987	577.922234671052	625.271568782697	510.254531353008	532.084656480269	595.744026337258	530.812850274804	317.119501922844	357.26122340607	494.750512510746
gene-LOC117892668	323.341926603494	328.366121531762	252.854785980571	288.961117335526	322.024246385083	232.777273807323	277.04407865608	308.385143045169	298.209466446519	271.160153818084	254.029935056441	345.391867224483
gene-LOC117891503	1372.36003376011	1491.5613656019	1579.86712142748	1528.1597551398	1188.57928840675	1398.35043468312	1244.19795613055	1308.6343570131	1205.76027599876	1479.89100897327	1411.83967889934	1397.12566111525
gene-LOC117891502	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117891515	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117890383	4286.65029731668	4443.5171428976	4483.89483259532	4582.25648759375	4446.37560023252	5227.36790962966	5072.80710087956	4663.82466332596	4296.20437993952	4001.22084600041	4003.75467363857	3839.76183923434
gene-LOC117890941	5039.71048468312	5551.05711213185	6881.26238989984	5874.80179321381	8377.32463700902	4206.01545100405	3954.62919496801	6513.13427113254	6075.52086307042	6484.86401758164	7193.803897933	6548.96171067683
gene-LOC117890942	491.858891608572	522.046477960665	518.067136689517	375.649452536184	431.869251711773	539.773388538719	448.071289667595	501.626482680615	367.79167528404	423.745189525887	497.939155568801	466.745766519571
gene-LOC117890943	809.934663055658	881.579553400526	791.834724518105	690.172514866776	704.134649530065	808.816686888488	697.11091271945	602.752779588284	766.398328767554	868.631679179965	1028.26459767866	733.309459842971
gene-LOC117890501	1772.58782564717	1598.41949328681	1713.89916963523	1914.92309680427	1807.27893379383	2085.7181091504	1815.28881863099	2024.52843908224	1597.40870859852	1492.75962644261	1227.64267419706	1335.93010506046
gene-LOC117890502	56.8744756892139	56.7683803326096	55.1337503265908	50.0125010773026	72.2911573517533	43.856587818771	95.0151172286194	76.0950352968598	70.5762403923429	68.0198351950448	82.9898592614668	68.4560457562038
gene-LOC117892405	4944.91969186777	6048.61526916472	6081.82301016427	7779.72238980262	7393.41382006568	6562.4636503434	7043.12058446251	7190.98083555325	6596.393397797	4847.79203809009	4788.11005080487	5378.98565593444
gene-LOC117892406	1263.87723753809	1235.5471013568	1209.14017957627	1164.73558064474	1057.14082049447	1142.80147104682	1012.16103826698	931.1629319221	823.058127392393	1159.09475920205	1195.256387656	1139.89688312224
gene-LOC117890478	3666.29721989174	3695.51024910322	4116.01963645066	3313.05034914309	3116.03053572038	3633.34962160126	3288.52321523895	3236.04150104541	2854.85862544801	3175.79095403892	3128.31286557553	2971.61471350794
gene-LOC117890479	6169.82738124843	5211.55993563291	5545.69481733328	4460.00370718256	4533.68829677424	5476.16970590923	5108.81282951356	4767.95471162693	4979.10405810205	5483.86941585997	5576.51371378881	4677.82979334059
gene-LOC117890377	777.284501085924	676.768142004444	698.677698104211	1256.98086040954	1241.15467557166	1264.25048346803	1237.1968422295	1337.67062048164	1251.48572752056	714.208269547971	526.277156292228	674.188329417159
gene-LOC117890015	19910.27941535	19219.9926118269	18025.8846110886	16647.4945252648	21087.4244841264	18321.9329572112	18561.9532699574	17985.4620925986	19662.9381859287	18427.8602160846	18582.6439743877	21295.0162942518
gene-LOC117890017	8.42584825025392	1.11310549671784	0.950581902182599	1.11138891282895	4.6942309968671	3.373583678367	2.00031825744462	11.013755108756	0.99403155482173	3.6767478483808	4.04828581763253	4.14885125795175
gene-LOC117890133	7284.14581234451	3959.31625182534	4207.27549906018	3419.74368477467	9488.91853706715	3402.25913963312	1135.18061109982	2425.02862485519	3654.05999552468	5539.93982054777	4143.42053434689	2963.31701099203
gene-LOC117890905	1863.1656943374	1917.88077084483	2000.97490409437	1854.90809551151	2415.65127098781	1362.08441014067	1788.28452215549	1838.29585269782	2508.93564437005	2476.28967588447	3045.32300631407	2794.2513222305
gene-LOC117890904	338.087161041438	223.734204840285	296.581553480971	261.176394514802	332.351554578191	179.643330873043	226.035963091242	356.445165337922	289.263182453124	343.775923823605	338.031865772316	455.336425560204
gene-LOC117890332	5.2661551564087	1.11310549671784	0	0	0	0.843395919591749	2.00031825744462	7.00875325102656	11.9283786578608	0.919186962095201	0	3.11163844346381
gene-LOC117891609	0	0	1.9011638043652	2.22277782565789	1.87769239874684	0	2.00031825744462	2.00250092886473	0	1.8383739241904	5.06035727204066	0
gene-LOC117891035	10.5323103128174	7.79173847702485	9.50581902182599	8.89111130263157	14.0826929906013	4.21697959795875	34.0054103765585	41.051269041727	23.8567573157215	22.97967405238	33.3983579954683	25.9303203621984
