W_NL1_G23_C	W_NL2_G23_C_edited	W_NL3_G23_C	W_NL1_G23_W	W_NL2_G23_W	W_NL3_G23_W
gene-LOC117895447	694.687652816776	752.911546873683	555.374512717438	638.488807046305	779.214678571438	557.517962202101
gene-LOC117895440	0	0	0	0	0	0
gene-LOC117895441	5080.88436679665	5108.2001424315	4826.44204840185	4255.9651556577	4570.17999546049	4359.90309431178
gene-LOC117895448	599.69469196787	574.02133599769	597.225545244007	558.560164043454	508.359252038175	594.685826348907
gene-LOC117895449	1179.56476601945	1327.91579611794	1180.87778264156	1044.71438089609	1084.43236070967	1283.98076143514
gene-LOC117895442	2213.74900065274	1973.68979911535	2145.71374872705	1907.94372532688	1844.44460232539	2227.81925098132
gene-LOC117895445	0	0	0	0	0	0
gene-LOC117895443	123.903861976833	184.787690355421	162.879694157456	205.933797854405	204.152224476563	225.259782707919
gene-LOC117894423	2468.16493057851	2608.65175640046	2615.12397841694	2527.62579284311	2681.26659176397	2480.11020761419
gene-LOC117894424	1034.1842346333	1056.63174006424	1005.55588962485	1397.34074708514	1064.21926917733	1053.08948415952
gene-LOC117893518	2891.91613853928	2433.69319851075	2642.27059410985	1744.32509141516	2069.8205729109	2216.55626184593
gene-LOC117893807	2005.59051253167	2013.98924222477	1910.4430793885	2021.72449948388	2021.3091532333	1796.44676709566
gene-LOC117893810	322.976066886277	822.698387380251	650.387667642621	639.429144022809	959.111193209202	709.568315529946
gene-LOC117893808	4271.37913521468	3866.78071201184	4019.961340525	5742.63791551073	4707.62901788036	4891.51618150247
gene-LOC117893806	280.848753814154	618.252432093403	811.005143825669	555.739153113942	658.946783954056	763.630663379847
gene-LOC117895564	4110.3041146448	3011.64618749473	3367.31145490797	2365.88783288439	2645.89368158239	3053.39635460585
gene-LOC117895575	479.094932977087	460.986312641981	584.783346384757	521.887021959793	579.105072401341	449.393266502299
gene-LOC117895572	30.5629526209521	28.5044841505702	19.2288527824775	28.2101092951239	36.3835647581994	30.4100706655691
gene-LOC117895566	420.447104974719	424.618522518839	407.199235393641	329.117941776446	372.931538771544	440.382875193983
gene-LOC117895567	3223.97848863719	2945.79099997445	2764.43036472794	3010.01866178972	2793.44924976842	2918.2404849811
gene-LOC117895579	0	0	0	0	0	0
gene-LOC117895570	2937.34755459745	3250.49410641158	3004.22547001531	3117.2170771112	3189.62584380215	3153.63695791087
gene-LOC117895571	0	0	0	0	0	0
gene-LOC117895573	0	0	0	0	0	0
gene-LOC117895578	1011.88153947747	940.647976968818	997.638126714421	996.757195094379	833.790025708737	893.155038436901
gene-LOC117895574	0	0	0	0	0	0
gene-LOC117895577	1852.77574942691	1911.76626458135	1892.34533559323	1602.33420796304	1866.67900301095	1778.42598447902
gene-LOC117895565	0	0	0	0	0	0
gene-LOC117895569	954.885762968124	876.758615941677	1152.60005796145	991.115173235355	963.153811515668	1120.6674189719
gene-LOC117894642	52.865647776782	47.1798358354266	45.2443594881824	87.4513388148842	88.9376027422653	82.2198206883906
gene-LOC117894643	2391.34453615287	3435.281796767	2758.77481979192	2837.93699508947	3663.62284023536	2705.36999032211
gene-LOC117895163	460.922366553818	699.834231558828	636.814359796167	645.071165881834	660.96809310729	613.83290787908
gene-LOC117895164	610.433026672529	84.5305392051393	148.175277323797	747.567896320784	79.8417115527154	159.934445722623
gene-LOC117895162	5787.1363800646	5085.59313776036	5062.84382672761	4535.24523767943	4612.62748767839	5040.1876380897
gene-LOC117894840	34.6930813535132	30.470310643713	27.1466156929094	32.9117941776446	33.3516010283495	33.7889674061879
gene-LOC117893358	0.826025746512218	6.88039272599971	6.78665392322735	5.64202185902479	2.0213091532333	9.01039130831678
gene-LOC117894850	0	1.96582649314277	1.13110898720456	0	0	1.1262989135396
gene-LOC117893359	0	0	1.13110898720456	0	0	0
gene-LOC117894845	1712.35137251983	1532.36175140479	1563.1926203167	1764.07216792175	1778.75205484531	1760.40520186239
gene-LOC117894841	38697.6541726044	35955.9494728279	39190.6641886636	29378.0078199421	33530.4868884106	33835.145661643
gene-LOC117894843	1.65205149302444	2.94873973971416	0	0.940336976504131	3.03196372984995	3.37889674061879
gene-LOC117894844	8443.63518084789	10314.6916095201	8690.31034869262	10099.2191276544	10124.7375485456	9146.67347685507
gene-LOC117894849	0	0	0	0	0	0
gene-LOC117893362	0	0	0	0	0	0
gene-LOC117894848	62369.073990405	64216.6711382484	63589.8161516531	67003.7112608019	68078.7029354742	62507.3371036206
gene-LOC117894842	454.31416058172	456.071746409124	402.674799444823	438.197031050925	363.835647581994	397.583516479478
gene-LOC117894846	151.162711611736	242.779571903133	100.668699861206	321.595245964413	288.036554335746	114.882489181039
gene-LOC117894839	470.008649765452	970.135374365959	564.423384615075	1209.27335178431	2040.51159018902	880.765750387965
gene-Trnaq-uug-2	0	0	0	0	0	0
gene-LOC117893364	252.763878432739	207.394695026563	452.443594881824	527.529043818818	415.379030989443	687.042337259154
gene-LOC117895036	1330.72747763118	1602.14859191136	1540.57044057261	1263.81289642155	1416.93771641654	1577.94477786898
gene-LOC117895038	1169.6524570613	1099.87992291338	1020.26030645851	1042.83370694308	1054.11272341117	984.385250433608
gene-LOC117895035	14.0424376907077	1.96582649314277	4.52443594881824	11.2840437180496	3.03196372984995	11.262989135396
gene-LOC117895033	5892.04164987165	5128.8413206095	5490.40302389093	5585.60164043454	5385.77823879013	6422.15640500278
gene-LOC117895037	697.165730056312	806.971775435109	766.891893324691	948.800009292669	923.738283027619	957.354076508658
gene-LOC117895039	0	0.982913246571387	0	0	0	0
gene-LOC117893134	8032.27435908481	9036.90438897733	6031.07311977471	6227.85179538686	6736.01275314998	5531.25396439296
gene-LOC117893138	47.0834675511964	88.4621921914248	22.6221797440912	23.5084244126033	58.6179654437657	19.1470815301732
gene-LOC117893137	605.476872193456	631.030304298831	788.382964081577	898.96214953795	901.503882342053	1170.22457116764
gene-LOC117893136	5.78218022558553	2.94873973971416	6.78665392322735	7.52269581203305	9.09589118954986	15.7681847895544
gene-LOC117893367	3.30410298604887	2.94873973971416	1.13110898720456	1.88067395300826	5.05327288308325	1.1262989135396
gene-LOC117894838	1247.29887723345	1355.43736702194	809.874034838464	1089.85055576829	1674.65463345379	616.08550570616
gene-LOC117894603	2920.8270396672	2648.95119950989	2798.36363434408	2421.36771449814	2664.08546396149	2706.49628923565
gene-LOC117895078	81.7765489047096	114.017936602281	58.8176673346371	87.4513388148842	119.257240040765	102.493201132103
gene-LOC117895076	801.244974116852	843.33956555825	943.344895328602	803.047777934528	784.267951454521	800.798527526654
gene-LOC117895073	5952.34152936704	5591.79345974462	5898.73336827177	5656.12691367235	5775.89090536416	5963.75274719217
gene-LOC117895079	1762.73894305707	1681.76456488364	1870.85426483634	1748.08643932118	1899.01994946269	1790.81527252796
gene-LOC117895072	1420.76428400102	1465.52365063794	1252.13764883545	1451.88029172238	1238.0518563554	1311.01193536009
gene-LOC117895068	13.2164119441955	20.6411781779991	7.91776291043191	28.2101092951239	13.1385094960165	16.894483703094
gene-LOC117895070	3257.84554424419	3444.12801598614	3443.09575705068	3652.26881674205	3758.62437043732	3599.65132767255
gene-LOC117895074	778.11625321451	910.177666325105	774.809656235123	843.482267924206	1198.63632786735	790.661837304797
gene-LOC117895075	1134.95937570779	1262.06060859766	1027.04696038174	1405.80377987368	1394.70331573098	1008.03752761794
gene-LOC117895067	3874.88677688882	4712.08610406323	4232.60983011946	3959.7590080589	4643.95777955351	4608.81515420403
gene-LOC117895071	2167.49155884806	2185.01614712819	2382.1155270528	2242.70368896235	2495.30614966651	2533.04625655055
gene-LOC117895477	316.36786091418	284.061928259131	317.841625404481	258.592668538636	407.29379437651	283.827326211979
gene-LOC117895480	952.407685728588	859.066177503392	1037.22694126658	810.570473746561	839.853953168437	917.933614534772
gene-LOC117895479	1929.59614385254	2064.11781779991	2271.26684630675	2211.67256873772	1956.62726032984	2172.63060421788
gene-LOC117895478	935.061145051831	1104.79448914624	935.42713241817	1010.86224974194	817.619552482871	675.779348123758
gene-LOC117895481	2349.21722308075	2350.14557255219	2761.03703776633	2143.02796945292	2140.56639327407	2783.08461535634
gene-LOC117894711	652.560339744652	632.996130791973	588.176673346371	677.042623082975	609.42470969984	661.137462247744
gene-LOC117895829	2013.85076999679	1829.20155186935	1177.48445567995	2195.68684013715	1971.78707897909	1511.49314197014
gene-LOC117895824	3725.3761167701	4224.56113376382	4228.08539417064	3519.68130305496	3824.31691791741	3917.26762129072
gene-LOC117895821	2410.34312832265	2210.57189153905	2753.1192748559	2025.4858473899	2149.66228446362	2971.17653391746
gene-LOC117895826	590.608408756236	755.860286613397	756.71191243985	1463.16433544043	1560.45066629611	1538.52431589509
gene-LOC117895820	7411.92902345413	5884.7016072229	6804.75166702263	5142.70292450109	5527.26987951646	6763.42497580528
gene-LOC117895831	98.297063834954	92.3938451777104	178.71521997832	163.618633911719	151.598186492498	191.470815301732
gene-LOC117895832	986.274741335588	1079.23874473538	1008.94921658647	1554.37702216133	1358.31975097278	1411.25253866512
gene-LOC117895833	181.725664232688	254.574530861989	238.663996300162	272.697723186198	250.642335000929	271.438038163043
gene-LOC117895830	245.329646714129	334.190503834272	363.085984892663	492.736575688165	419.42164929591	502.32931543866
gene-LOC117895834	1793.30189567803	1913.73209107449	1765.66112902632	2017.96315157787	1984.9255884751	1736.75292467806
gene-LOC117895823	0	0	0	0	0	0
gene-LOC117895825	4298.63798484958	4027.97848444954	3868.39273623959	3665.4335344131	3694.95313211048	3635.69289290582
gene-LOC117895827	640.995979293481	690.005099093114	643.601013719394	630.025774257768	693.309039559022	637.485185063412
gene-LOC117893361	967.276149165808	931.801757749675	1088.12684569079	1085.14887088577	1048.04879595147	1029.43720697519
gene-LOC117893360	4877.68203315465	5632.09290285405	5347.88329150315	5768.02701387634	6064.93811427652	5937.84787218076
gene-LOC117894336	1425.72043848009	950.477109434531	1244.21988592501	743.806548414768	819.640861636104	1104.89923418235
gene-LOC117894672	550.95917292365	606.457473134546	533.883441960552	485.213879876132	562.934599175475	450.519565415839
gene-LOC117894673	83.428600397734	53.0773153148549	185.501873901548	136.348861593099	83.884329859182	179.081527252796
gene-LOC117893106	1876.73049607576	1721.0810947465	1838.05210420741	1791.34194024037	1770.66681823237	1804.33085949043
gene-LOC117893105	3831.10741232367	2611.60049614018	3240.62724834106	2079.08505505063	2228.49334143972	2643.42355007743
gene-LOC117893107	2292.22144657141	2401.2570613739	2593.63290766005	2246.46503686837	2669.13873684457	2449.70013694862
gene-LOC117894650	2399.60479361799	2471.04390188047	2532.55302235101	2228.59863431479	2434.66687506951	2384.37479996333
gene-LOC117894645	2464.86082759246	2236.12763594991	2345.92003946225	2015.14214064835	2238.59988720588	2458.71052825694
gene-LOC117894651	1644.61726130583	1773.17549681478	1692.13904485802	1933.33282369249	1778.75205484531	1883.17178343821
gene-LOC117894654	537.742760979454	469.832531861123	523.703461075711	510.602978241743	460.858486937193	408.846505614874
gene-LOC117894653	669.080854674897	738.167848175112	663.960975489076	794.584745145991	776.182714841588	702.810522048709
gene-LOC117894649	1632.22687510814	1874.41556121164	1724.94120548695	1885.37563789078	1653.43088734484	1689.4483703094
gene-LOC117894652	218.896822825738	164.146512177422	115.373116694865	185.246384371314	126.331822077081	104.745798959183
gene-LOC117894656	0	0	0	0	0	0
gene-LOC117893154	0	0.982913246571387	0	0	0	0
gene-LOC117894658	268.458367616471	446.24261394341	271.466156929094	166.439644841231	203.141569899947	288.332521866137
gene-LOC117894647	47.9094932977087	66.8381007668543	73.5220841682963	68.6445992848016	42.4474922178993	65.3253369852966
gene-LOC117894655	0	0	0	0	0	0
gene-LOC117894646	137.94629966754	138.590767766566	166.27302111907	153.274927170173	135.427713266631	139.66106527891
gene-LOC117895206	2020.45897596889	2530.01869667475	2470.34202805476	2436.4131061222	2495.30614966651	2656.93913703991
gene-LOC117895220	24.7807723953665	13.7607854519994	27.1466156929094	19.7470765065868	27.2876735686496	28.1574728384899
gene-LOC117895217	1454.63133960802	1330.86453585766	1456.86837551947	1565.66106587938	1226.93465601261	1303.12784296531
gene-LOC117895207	3276.01811066746	3195.45096460358	3663.66200955557	3137.90449059429	2959.19660033355	2890.08301214261
gene-LOC117895221	2036.97949089913	2009.07467599192	1809.77437952729	2017.96315157787	2018.27718950345	1776.17338665195
gene-LOC117895214	631.909696081847	688.039272599971	779.334092183941	817.15283258209	867.141626737086	818.819310143287
gene-LOC117895219	5432.77133481086	4909.65166662408	4478.06048034285	5030.8028242971	5011.83604544197	4531.1005291698
gene-LOC117895201	2492.11967722736	2225.31559023762	2193.22032618964	1763.13183094525	1800.98645553087	1849.38281603202
gene-LOC117895209	0	0	0	0	0	0
gene-LOC117895208	0	0	0	0	0	0
gene-LOC117895211	15112.9670581875	15539.8584282936	14865.0343098423	21755.6362883996	19832.0747569485	21050.5266940551
gene-LOC117895205	3256.19349275116	3407.760225863	3125.2541316462	3212.19111173811	3260.37166416532	3334.97108299075
gene-LOC117895218	270.110419109495	377.438686683413	371.003747803095	283.041429927744	317.345537057628	384.067929517003
gene-LOC117895222	0	0	0	0	0	0
gene-LOC117895204	4737.25765624757	4119.38941638068	4404.53839617455	3309.98615729454	3695.96378668709	3715.66011576713
gene-LOC117895213	2587.11263807627	2240.05928893619	2500.88197070928	2420.42737752163	2348.7612360571	2272.87120752291
gene-LOC117895212	0	0	0	0	0	0
gene-LOC117895210	2492.11967722736	2448.43689720933	2143.45153075264	2505.99804238351	2722.70342940526	2027.33804437128
gene-LOC117895202	1714.82944975936	1221.76116548823	1529.25935070056	885.797431866892	1077.35777867335	1158.96158203225
gene-LOC117895215	9647.1546935162	8228.94970029565	8630.36157237078	8238.2922511527	7872.99915184371	7358.11080215419
gene-LOC117895200	4261.46682625653	3013.61201398787	3958.88145521596	1964.36394391713	2492.27418593666	3345.1077732126
gene-LOC117895216	821.895617779657	787.313510503681	805.349598889646	649.772850764355	920.706319297769	864.997565598411
gene-LOC117893683	9.0862832116344	0.982913246571387	2.26221797440912	4.70168488252066	0	1.1262989135396
gene-LOC117893682	18.998592169781	31.4532238902844	19.2288527824775	22.5680874360992	19.2024369557164	3.37889674061879
gene-LOC117895664	16588.2490414584	17699.318831011	17170.2344257652	15378.2709137486	14459.4350276544	15001.1752294339
gene-LOC117895665	0	0	0	0	0	0
gene-LOC117895666	0	0	0	0	0	0
gene-LOC117895663	0	0	0	0	0	0
gene-LOC117895667	266.806316123446	225.087133464848	190.026309850366	314.07255015238	268.834117380029	318.742592531706
gene-LOC117893876	146.206557132663	164.146512177422	125.553097579706	184.30604739481	150.587531915881	121.640282662277
gene-LOC117895434	5342.73452844103	4737.64184847409	4975.74843471285	4454.37625770007	4541.88166731523	4212.35793663809
gene-LOC117895433	13997.0062746495	11775.3006939252	12601.685226446	9419.35549364188	10760.4392772375	10209.8996512365
gene-LOC117895436	1443.06697915685	1333.81327559737	1504.37495298206	1815.79070162948	1525.07775611453	1791.9415714415
gene-LOC117895435	2075.8027009852	1914.71500432106	1652.55023030586	1884.43530091428	2004.12802543082	1809.96235405813
gene-LOC117895419	4536.5333998451	3761.6089946287	2531.4219133638	6464.8167134659	4658.10694362614	3455.48506673948
gene-LOC117895420	2293.04747231792	2539.84782914046	2279.18460921719	2141.14729549991	2328.54814452476	2235.7033433761
gene-LOC117895416	3579.99558538395	3436.26471001357	3730.39743980063	3307.16514636503	3357.39450352051	3689.75524075572
gene-LOC117895418	300.673371730447	215.258000999134	197.944072760798	165.499307864727	176.864550907914	186.965619647573
gene-LOC117895421	4057.43846686802	3511.94902999957	3965.66810913918	3378.63075657934	3312.92570214938	3545.58897982265
gene-LOC117895422	0	0	0	0	0	0
gene-LOC117893858	14.8684634372199	19.6582649314277	5.65554493602279	9.40336976504131	4.0426183064666	22.5259782707919
gene-LOC117893859	252.763878432739	388.250732395698	340.463805148572	550.097131254917	467.933068973509	491.066326303264
gene-LOC117893857	4375.45837927522	3945.41377173755	4369.47401757121	3975.74473665947	4024.4265240875	3867.71046909498
gene-LOC117893856	2410.34312832265	2257.75172737448	1974.91629165916	2404.44164892106	2425.57098387996	1877.54028887051
