W_PT1_G23_C	W_PT2_G23_C	W_PT3_G23_C	W_PT1_G23_W	W_PT2_G23_W	W_PT3_G23_W
gene-LOC117894050	6609.05753360623	6035.86640538069	6433.46195841185	3848.06837418879	6259.31932208031	5992.34200189226
gene-LOC117894048	4209.16910536251	4060.13976600131	3827.70863225089	2894.00183513372	3807.72771349568	3553.84237891231
gene-LOC117894049	31.3597035995551	38.7397380270467	29.9708729594589	20.1414047133848	17.9093542834916	17.686307328957
gene-LOC117894659	95.8213165541961	700.543595989094	205.51455743629	678.447316661384	1386.97999284374	2489.3477565507
gene-LOC117893329	0	0	0	0	0	0
gene-LOC117894478	0	4.30441533633852	0	2.12014786456683	0.994964126860644	0
gene-LOC117894477	439.035850393771	580.019966571616	758.691241202302	3173.86135325654	5365.84153615945	7558.68559471302
gene-LOC117893349	67.9460244657027	93.6210335653628	77.9242696945931	114.487984686609	90.5417355443186	49.7427393626917
gene-LOC117893350	0	0	0	0	0	0
gene-LOC117894834	448.617982049191	434.745948970191	475.25241407142	427.209794710215	589.018763101501	535.01079670095
gene-LOC117893604	103.661242454085	95.7732412335321	111.32038527799	174.912198826763	215.90721552876	190.127803786288
gene-LOC117893693	8.71102877765419	16.1415575112695	1.71262131196908	7.42051752598389	4.97482063430322	1.10539420805982
gene-LOC117893713	41.8129381327401	23.6742843498619	19.6951450876444	39.2227354944863	23.8791390446554	22.1078841611963
gene-LOC117893096	1352.8227691697	1239.67161686549	1363.24656432739	954.066539055072	991.979234480062	1134.13445746937
gene-LOC117893095	0	0	0	0	0	0
gene-LOC117894708	215.162410808059	309.917904216373	210.652421372197	401.768020335414	535.290700251026	431.103741143328
gene-LOC117894044	351.925562617229	401.386730113567	466.689307511574	775.974118431458	381.071260587627	638.917852258573
gene-LOC117892932	1654.22436487653	1591.55757061117	1655.24849801812	1622.97319032591	1409.86416776153	1441.43404731
gene-LOC117892934	983.475148997158	1021.22253854631	1044.69900030114	1122.61829428813	1350.16632014989	1273.41412768491
gene-LOC117892933	872.84508352095	892.090078456158	905.120363375659	1086.5757805905	830.795045928638	850.048145997998
gene-LOC117894176	550.537018747745	623.064119935001	589.998041973348	892.582250982634	563.149695803124	577.015776607223
gene-LOC117894177	1916.42633108392	1895.01885182303	1737.45432099263	1530.74675821725	2145.14265751155	1804.00334755362
gene-LOC117894836	13.9376460442467	18.2937651794387	8.5631065598454	10.6007393228341	5.96978476116386	8.84315366447852
gene-LOC117894837	958.213165541961	1004.00487720096	1025.86016586948	408.128463929114	840.744687197244	858.891299662476
gene-LOC117895722	269.170789229514	266.873750852988	215.790285308104	337.103510466125	234.811533939112	222.184235820023
gene-LOC117895727	168.122855408726	166.796094283118	229.491255803857	242.756930492902	190.038148230383	235.448966316741
gene-LOC117895724	4.3555143888271	0	0	5.30036966141707	0	4.42157683223926
gene-LOC117895723	0	2.15220766816926	2.56893196795362	13.7809611196844	0.994964126860644	2.21078841611963
gene-LOC117895725	899.849272731678	830.752159913334	958.2116240467	1050.53326689286	757.16770054095	1073.33777602608
gene-LOC117895721	2290.12946564529	2256.58974007547	2771.02128276597	3862.90940924076	2105.34409243712	2977.93199651314
gene-LOC117895728	25.2619834551972	24.7503881839465	23.9766983675671	27.5619222393687	18.9043184103522	25.4240667853757
gene-LOC117893330	16.550954677543	15.0654536771848	5.99417459189178	39.2227354944863	17.9093542834916	27.6348552014954
gene-LOC117894860	1857.19133539587	1794.94119525316	1669.80577916985	826.857667181062	1850.6332759608	1823.90044329869
gene-LOC117895753	4296.27939313905	3965.44262860186	4338.92609387366	2710.60904484869	3765.93922016754	3767.18346106785
gene-LOC117895752	1255.25924685997	1380.64121913058	1425.75724221426	1703.53880917944	1445.68287632852	1651.45894684136
gene-LOC117895757	1070.5854367737	987.86331968969	773.24852235404	570.319775568476	1049.68715383798	939.585076850843
gene-LOC117895755	1106.30065476208	1171.87707531816	1139.74948311542	834.278184707046	1299.42314968	1154.03155321445
gene-LOC117895756	99.3057280652578	117.295317915225	90.7689295343612	56.1839184110209	85.5669149100154	86.2207482286656
gene-LOC117895754	344.956739595106	358.342576750182	368.213582073352	470.672825933835	272.620170759816	380.255607572576
gene-LOC117895751	947.759931008776	1237.51940919732	1173.14559869882	1642.05452110701	1828.74406516986	2137.83239838768
gene-LOC117893785	6.09772014435793	4.30441533633852	14.5572811517372	3.18022179685024	2.98489238058193	6.63236524835889
gene-LOC117893816	0	6.45662300450778	18.8388344316599	2.12014786456683	14.9244619029097	60.7966814432898
gene-LOC117893331	1.74220575553084	1.07610383408463	0	3.18022179685024	0	1.10539420805982
gene-LOC117895428	4978.35294642937	8098.75745532093	5948.7901271246	10638.9019843963	8562.6612757627	9050.96777559376
gene-LOC117895431	3.48441151106168	2.15220766816926	0	3.18022179685024	0.994964126860644	5.52697104029907
gene-LOC117895430	1543.59429940032	1308.54226224691	1386.36695203897	1112.0175549653	1405.88431125409	1236.93611881893
gene-LOC117895429	233.455571241132	312.070111884543	272.306788603084	418.729203251948	249.735995842022	257.556850477937
gene-LOC117895188	0	0	0	0	0	0
gene-LOC117893148	0	0	0	0	0	0
gene-LOC117893149	0	0	0	0	0	0
gene-LOC117895432	0	0	0	0	0	0
gene-LOC117895427	200.353661886046	280.863100696088	256.036886139377	449.471347288167	192.028076484104	250.924485229578
gene-LOC117894932	0	0	0	0	0	0
gene-LOC117894266	0	0	0	0	0	0
gene-LOC117894265	3.48441151106168	2.15220766816926	0	6.36044359370048	0	1.10539420805982
gene-LOC117894269	0	0	0	0	0	0
gene-LOC117894268	0	0	0	0	0.994964126860644	1.10539420805982
gene-LOC117894267	0	0	0	0	0	0
gene-LOC117894270	0	0	0	0	0	0
gene-LOC117894271	4.3555143888271	9.68493450676167	2.56893196795362	4.24029572913365	2.98489238058193	8.84315366447852
gene-LOC117893332	0	0	0	1.06007393228341	0	3.31618262417944
gene-LOC117894259	1228.25505764924	1189.09473666352	892.275703535891	1022.97134465349	1499.41093917899	907.528644817108
gene-LOC117894260	337.116813695217	375.560238095536	376.776688633198	374.206098096045	630.807256429648	479.74108629796
gene-LOC117894258	162.025135264368	160.33947127861	154.992228733202	173.85212489448	211.927359021317	200.076351658827
gene-LOC117893333	0.871102877765419	0	0.85631065598454	1.06007393228341	0.994964126860644	0
gene-LOC117894263	0	0	1.71262131196908	4.24029572913365	0	2.21078841611963
gene-LOC117894264	0	3.22831150225389	0.85631065598454	1.06007393228341	0	0
gene-LOC117894257	23.5197776996663	21.5220766816926	33.3961155833971	36.042513697636	52.7330987236141	24.3186725773159
gene-LOC117893334	42.6840410105055	54.8812955383161	18.8388344316599	91.1663581763735	53.7280628504748	33.1618262417945
gene-LOC117894255	344.085636717341	488.551140674422	440.143677176054	791.87522741571	421.864789788913	515.113700955874
gene-LOC117894254	8752.84171578693	8882.16104653453	9192.49489199404	7827.58591598072	7909.96480854212	7769.81588845244
gene-LOC117894261	36.5863208661476	34.4353226907082	30.8271836154434	16.9611829165346	18.9043184103522	25.4240667853757
gene-LOC117894256	1472.16386342356	1369.88018078973	1436.88928074206	1050.53326689286	932.281386868423	1397.21827898761
gene-LOC117893825	120.212197131628	144.19791376734	142.147568893434	257.597965544869	126.360444111302	117.17178605434
gene-LOC117893826	1239.57939506019	1150.35499863647	1153.45045361118	774.914044499175	1364.09581792594	1464.64732567925
gene-LOC117893878	6477.52099906366	6227.41288784775	6034.42119272305	4677.04618923442	5545.93004312123	6089.61669220152
gene-LOC117893879	2046.22065987097	1746.51652271935	1792.25820297564	946.646021529088	1587.96274646959	1320.94607863148
gene-LOC117893139	2928.64787504734	2883.95827534681	3756.63484780418	4823.33639188953	2352.09519589856	2881.76270041194
gene-LOC117893833	1943.43052029465	1565.73107859314	1931.83683990112	1468.20239621253	1437.72316331363	1576.2921406933
gene-LOC117893839	47.9106582770981	76.4033722200087	82.2058229745158	84.805914582673	81.5870584025728	85.1153540206058
gene-LOC117893840	53.1372755436906	73.1750607177548	39.3902901752888	64.6645098692882	55.7179911041961	38.6887972820935
gene-LOC117893836	1276.16571592634	1042.74461522801	964.205798638592	1777.74398443928	2162.05704766818	1761.99836764735
gene-LOC117893830	4761.44832986578	4272.13222131598	4325.22512337791	4379.16541426278	4404.70618961207	4652.60422172376
gene-LOC117893837	1701.26392027586	1403.23939964636	1354.68345776754	852.299441555864	1272.55911825476	1304.36516551058
gene-LOC117893829	1803.18295697442	1726.07054987175	2134.78246536946	2747.71163247861	1648.65555820809	1905.69961469512
gene-LOC117893838	1148.98469577259	951.275789330813	1142.31841508338	1061.1340062157	763.137485302114	857.785905454416
gene-LOC117893832	41.8129381327401	41.9680495293006	101.044657406176	59.3641402078711	40.7935292012864	81.7991713964263
gene-LOC117893831	1707.36164042022	1858.43132146416	1878.74557923008	2618.38261274003	1741.18722200613	1717.78259932495
gene-LOC117893834	1020.06146986331	939.438647155882	963.349487982607	736.751382936972	834.77490243608	890.947731696211
gene-LOC117894413	4122.05881758596	4789.73816551069	4841.58044893659	6796.13397986896	10005.3592597106	10644.946223616
gene-LOC117894813	28.7463949662588	29.054803520285	29.1145623034744	69.9648795307053	26.8640314252374	21.0024899531365
gene-LOC117894386	1332.78740298109	1278.41135489254	1248.50093642546	1367.4953726456	1290.46847253825	1367.37263536999
gene-LOC117894815	2816.2756038156	2783.88061877694	2904.60574509956	2454.0711532361	3638.58381192937	3528.41831212693
gene-LOC117894043	292.690566929181	369.103615091028	292.858244346713	409.188537861397	297.494273931332	319.458926129287
gene-LOC117895719	100.176830943023	115.143110247055	96.763104126253	204.594268930699	143.274834267933	131.541910759118
gene-LOC117895716	1604.5715008439	1431.21809933256	1460.86597910962	2657.60534823452	1657.61023534983	1538.70873761926
gene-LOC117895718	0.871102877765419	0	1.71262131196908	2.12014786456683	0	0
gene-LOC117895720	0	0	0	0	0	0
gene-LOC117895005	0	0	0	0	0	0
gene-LOC117893339	0	0	0	0	0	0
gene-Trnap-ugg	0	0	1.71262131196908	0	5.96978476116386	0
gene-LOC117893340	1.74220575553084	1.07610383408463	0.85631065598454	6.36044359370048	0	0
gene-LOC117893737	485.204302915338	513.301528858368	507.792218998832	983.748609159007	376.096439953323	491.900422586618
gene-LOC117894493	0	4.30441533633852	0.85631065598454	1.06007393228341	0.994964126860644	1.10539420805982
gene-LOC117894491	4.3555143888271	5.38051917042315	5.13786393590724	6.36044359370048	3.97985650744258	7.73775945641871
gene-LOC117893342	40.0707323772093	61.3379185428239	28.2582516474898	57.2439923433043	40.7935292012864	95.0639018931441
gene-LOC117894492	0.871102877765419	11.8371421749309	4.2815532799227	23.3216265102351	22.8841749177948	13.2647304967178
gene-LOC117894494	8.71102877765419	7.53272683859241	11.9883491837836	15.9011089842512	5.96978476116386	5.52697104029907
gene-LOC117893110	3564.55297581609	3380.04214285982	3121.25234106365	4192.5924021809	2847.58733107516	2649.62991671938
gene-LOC117893112	3.48441151106168	2.15220766816926	0	0	0	2.21078841611963
gene-LOC117893111	67.0749215879373	67.7945415473317	90.7689295343612	152.650646248811	116.410802842695	165.809131208972
gene-LOC117893343	1.74220575553084	1.07610383408463	0.85631065598454	5.30036966141707	0	0
gene-LOC117894179	177.704987064145	322.831150225389	303.990282874512	349.824397653526	385.051117095069	499.638182043036
gene-LOC117894178	1986.98566418292	3629.69823236746	3493.74747641692	4681.28648496355	6296.13299477415	6539.51213488187
gene-LOC117893344	0.871102877765419	9.68493450676167	4.2815532799227	1.06007393228341	0.994964126860644	3.31618262417944
gene-LOC117893738	0	0	0	0	0	0
gene-LOC117893930	0	0	0	0	0	3.31618262417944
gene-LOC117893849	107.145653965147	115.143110247055	102.757278718145	214.134934321249	101.486340939786	82.9045656044861
gene-LOC117893850	5.22661726659251	3.22831150225389	4.2815532799227	1.06007393228341	6.96474888802451	0
gene-LOC117893151	0	0	0	0	0	0
gene-LOC117893847	22.6486748219009	36.5875303588774	35.9650475513507	49.8234748173204	38.8036009475651	29.845643617615
gene-LOC117893848	0	0	0	0	2.98489238058193	0
gene-LOC117893750	129.794328787047	167.872198117202	253.467954171424	133.56931546771	122.380587603859	299.56183038421
gene-LOC117894230	1838.8981749628	1879.95339814585	1791.40189231966	1562.54897618575	1993.90811022873	1979.76102663513
gene-LOC117894028	3.48441151106168	1.07610383408463	1.71262131196908	2.12014786456683	0	0
gene-LOC117893345	5.22661726659251	5.38051917042315	3.42524262393816	5.30036966141707	0	3.31618262417944
gene-LOC117893841	0	0	0	2.12014786456683	0.994964126860644	0
gene-LOC117894862	0.871102877765419	0	5.13786393590724	1.06007393228341	6.96474888802451	3.31618262417944
gene-LOC117893347	0	0	3.42524262393816	2.12014786456683	3.97985650744258	0
gene-LOC117893351	2.61330863329626	1.07610383408463	0.85631065598454	3.18022179685024	1.98992825372129	0
gene-LOC117893757	478.235479893215	312.070111884543	448.706783735899	300.000922836206	285.554704409005	410.101251190191
gene-LOC117893756	4525.37944999135	3589.88239050633	4718.27171447481	3049.83270317938	3398.79745735596	3808.08304676606
gene-LOC117893758	0	0	0	0	0	0
gene-LOC117894153	0	0	0.85631065598454	0	0	0
gene-LOC117895380	2.61330863329626	4.30441533633852	4.2815532799227	1.06007393228341	1.98992825372129	1.10539420805982
gene-LOC117895375	3250.08483694278	3779.27666530522	3366.15718867523	5209.20330324069	2632.67507967326	3153.68967559465
gene-LOC117895381	0	0	0	2.12014786456683	1.98992825372129	2.21078841611963
gene-LOC117893353	0	2.15220766816926	0	0	0	0
gene-LOC117893354	349.312253983933	331.439980898066	331.392223866017	313.78188395589	203.967646006432	424.471375894969
gene-LOC117895444	0	0	0	0	0	0
gene-LOC117893355	0	0	0	0	0	0
gene-LOC117893356	0	0	0	0	0	0
gene-LOC117895446	0	0	0	0	0	0
gene-LOC117893357	0	0	0	0	0	0
gene-LOC117895447	683.815759045854	690.858661482332	644.801923956359	330.743066872425	749.207987526065	577.015776607223
gene-LOC117895440	0	0	0	0	0	0
gene-LOC117895441	4758.83502123248	4288.27377882725	4639.49113412424	2565.37891612586	3771.9090049287	3927.46562123652
gene-LOC117895448	664.651495735015	474.561790831322	560.883479669874	557.598888381075	499.471991684043	523.956854620352
gene-LOC117895449	1340.62732888098	1269.80252421986	812.638812529328	994.349348481841	1064.61161574089	978.273874132936
gene-LOC117895442	2107.19786131455	2183.41467935771	2109.09314568992	2469.97226222035	1709.34836994659	1977.55023821901
gene-LOC117895445	1.74220575553084	1.07610383408463	0	0	0	0
gene-LOC117895443	211.677999296997	180.785444126218	176.399995132815	201.414047133848	245.756139334579	307.299589840629
gene-LOC117894423	2537.52268293067	2386.79830399971	2347.14750805362	1486.22365306134	2402.83836636845	2239.52866552919
gene-LOC117894424	1107.17175763985	953.427996998982	810.069880561375	865.020328743265	1332.2569658664	972.746903092637
gene-LOC117893518	2020.95867641577	1967.1178087067	2375.40575970111	3003.18945015891	1740.19225787927	1788.52782864078
gene-LOC117893807	2061.90051167075	1912.23651316839	2040.58829321116	1049.47319296058	2000.87285911675	1997.44733396409
gene-LOC117893810	517.435109392659	609.074770091901	538.619402614276	666.786503406267	927.30656623412	1078.86474706638
gene-LOC117893808	3842.43479382326	4330.24182835655	3714.67562566093	3336.0526648959	5392.70556758469	4855.99675600677
gene-LOC117893806	622.838557602275	592.933212580631	454.700958327791	684.807760255085	935.266279249005	761.616609353213
gene-LOC117895564	2562.78466638586	3053.98268113218	3065.59214842465	6069.98333625482	2456.56642921893	2530.24734224892
gene-LOC117895575	499.141948959585	639.20567744627	469.258239479528	411.308685725964	540.26552088533	494.111211002737
gene-LOC117895572	14.8087489220121	21.5220766816926	28.2582516474898	67.8447316661384	23.8791390446554	37.5834030740337
gene-LOC117895566	341.472328084044	497.159971347099	349.374747641692	500.354896037771	421.864789788913	516.219095163934
gene-LOC117895567	2318.87586061155	3955.7576940951	2711.93584750304	3762.20238567383	3075.43411612625	3286.33698056183
gene-LOC117895579	0	0	0	0	0	0
gene-LOC117895570	2489.61202465357	2067.19546527657	2492.720319571	2518.73566310539	2040.67142419118	2613.1519078534
gene-LOC117895571	0	0	0	0	0	0
gene-LOC117895573	0	0	0	0	0	0
gene-LOC117895578	871.973980643185	852.274236595027	825.483472369096	1277.38908840151	765.127413555835	878.788395407553
