C_NL1_G23_C	C_NL2_G23_C	C_NL3_G23_C	C_PT1_G23_C	C_PT2_G23_C	C_PT3_G23_C
gene-LOC117902550	885.474269495135	854.162362487843	936.66327076305	1160.74169450239	1065.62081803517	1015.719761749
gene-LOC117902560	32.3409997674546	49.8107641191614	45.8565880518628	69.0793073373832	79.9215613526378	48.9957584517144
gene-LOC117903808	3449.33490623231	3014.47365076703	3276.19845748309	2256.59070635452	2036.88979280681	2320.70294358794
gene-LOC117903806	5209.13137633725	5369.41588773405	5985.98313291817	5278.28707427914	5213.77185657416	5696.69914613588
gene-LOC117903807	102.599033745028	202.932742707695	163.045646406623	113.038866552082	109.892146859877	126.258300625572
gene-LOC117900399	17.8433102165266	12.9139018086715	14.4363332755864	10.4665617177853	8.88017348362642	2.8266783722143
gene-LOC117900389	153.898550617542	174.337674417065	121.435038729933	77.4525567116114	99.9019516907972	93.2803862830717
gene-LOC117901342	0	0	0	0	0	0
gene-LOC117895734	0	0	1.69839215006899	2.09331234355707	0	0
gene-LOC117895203	8582.63221414932	11254.4654262572	8994.68482676539	8713.41263005628	10163.3585520104	8145.54484259753
gene-LOC117903267	5.57603444266458	5.53452934657349	0	2.09331234355707	1.1100216854533	2.8266783722143
gene-LOC117898958	0	0.922421557762249	0	0	1.1100216854533	0
gene-LOC117903268	50.1843099839812	81.1730970830779	47.5549802019318	48.1461839018125	46.6209107890387	54.649115196143
gene-LOC117903650	1607.01312637593	2151.08707270156	1854.64422787534	1098.98898036746	1429.70793086385	1155.16922811158
gene-LOC117903651	0	2.76726467328675	0	0	0	0
gene-LOC117891116	0	7.37937246209799	9.34115682537947	0	0	0.942226124071432
gene-LOC117892156	2.23041377706583	9.22421557762249	1.69839215006899	3.1399685153356	2.2200433709066	0.942226124071432
gene-LOC117891342	1.11520688853292	0	0.849196075034497	0	0	0.942226124071432
gene-LOC117903269	1.11520688853292	5.53452934657349	0	2.09331234355707	2.2200433709066	1.88445224814286
gene-LOC117903700	1759.79647010494	2670.41040972171	1489.48991561051	1643.2501896923	1797.1251087489	1436.89483920893
gene-LOC117903744	5.57603444266458	0.922421557762249	0.849196075034497	0	2.2200433709066	1.88445224814286
gene-LOC117903742	0	0.922421557762249	5.09517645020698	0	2.2200433709066	0
gene-LOC117895002	1935.99915849314	1886.3520856238	2007.49952138155	1509.27819970464	1948.08805797055	2178.42679885315
gene-LOC117894791	2531.51963696972	2861.3516721785	2552.6834015537	2410.44916360596	2480.89846698813	2409.27219925065
gene-LOC117894922	1.11520688853292	10.1466371353847	3.39678430013799	5.23328085889266	4.44008674181321	1.88445224814286
gene-LOC117899069	1.11520688853292	0.922421557762249	5.09517645020698	0	0	5.65335674442859
gene-LOC117903193	2745.63935956804	2634.43596896898	2562.87375445411	2601.98724304143	2478.67842361722	2543.06830886879
gene-LOC117903188	452.773996744364	508.254278326999	383.836625915593	333.883318797352	390.727633279562	340.143630789787
gene-LOC117903202	10.0368619967962	8.30179401986024	2.54758822510349	4.18662468711413	3.33006505635991	16.0178441092143
gene-LOC117898150	2525.94360252705	2774.64404574885	2922.0836941937	2592.56733749543	2495.32874889902	2707.95788058129
gene-LOC117898093	2906.22915151678	2532.96959761514	2858.39398856612	1707.09621617079	1743.84406784714	1970.19482543336
gene-LOC117898120	946.810648364445	1024.81035067386	1015.63850574126	655.206763533361	757.034789479152	733.051924527574
gene-LOC117898177	10740.5575434605	10704.7021778309	9336.06164892926	11712.0825622018	10949.2539053114	10361.6606864135
gene-LOC117898165	4866.76286155764	4700.66025835642	5441.64844882106	6316.56999668344	5547.88838389561	5608.12989047316
gene-LOC117898135	2520.36756808439	1535.83189367414	1730.6616009203	2601.98724304143	2516.41916092264	2620.33085104265
gene-LOC117898156	12108.9163956904	10974.9716942552	13586.2880044769	13515.4711461762	12080.3660027883	12751.1461370587
gene-LOC117903714	1654.96702258285	1757.21306753708	1806.24005159838	1494.62501329974	1753.83426301622	1779.86514837093
gene-LOC117903715	2191.38153596718	1950.92159466716	2313.21010839397	1943.64051099274	2348.80588641919	2381.94764165258
gene-LOC117903716	10.0368619967962	18.448431155245	11.0395489754485	19.8864672637921	19.9803903381594	6.59558286850002
gene-LOC117903713	1130.81978497238	1232.35520117036	1362.11050435533	804.878596097692	1155.53257455689	1201.33830819108
gene-LOC117903711	1720.76422900629	2049.62070134772	1784.16095364748	1209.93453457598	1138.88224927509	1363.40120153136
gene-LOC117903712	5.57603444266458	10.1466371353847	5.09517645020698	9.41990554600679	5.55010842726651	3.76890449628573
gene-LOC117891416	555.373030489392	701.040383899309	489.13693921987	411.335875508963	499.509758453986	407.041685598858
gene-LOC117901891	292.184204795624	385.57221114462	320.99611636304	393.542720588728	402.937871819549	346.739213658287
gene-LOC117896518	2.23041377706583	0	5.09517645020698	5.23328085889266	6.66013011271981	16.0178441092143
gene-LOC117903270	0	0	0	0	0	0
gene-LOC117903271	1434.15605865333	1784.88571426995	1289.9288379774	1326.1133696434	1962.51833988144	1200.396082067
gene-LOC117898968	56.8755513151787	90.3973126607004	87.4671957285532	43.9595592146984	61.0511926999316	71.6091854294288
gene-LOC117903272	0	0	1.69839215006899	0	0	0
gene-LOC117893685	1.11520688853292	0	0	2.09331234355707	0	0
gene-LOC117898318	1511.1053339621	1260.95026946099	1274.64330862678	884.42446515286	992.359386795252	962.955098801003
gene-LOC117890232	543.10575471553	653.996884453435	296.369430187039	783.945472662121	680.443293182874	825.390084686574
gene-LOC117891203	7403.85853297003	6848.9800663847	7877.14279201999	7200.99446183631	6632.37957058348	7808.22789017995
gene-LOC117898346	5017.31579150959	5522.53786632258	5529.11564454961	3551.30439084456	4016.05845797005	3946.98523373523
gene-LOC117892056	3.34562066559875	4.61210778881125	1.69839215006899	2.09331234355707	0	3.76890449628573
gene-LOC117898388	1179.88888806782	1052.48299740673	1041.96358406733	540.074584637723	632.712360708382	582.295744676145
gene-LOC117898364	2271.67643194155	2251.63102249765	2264.805932117	1864.09464193757	2124.58150595762	2433.77007847651
gene-LOC117898381	306.681894346552	385.57221114462	344.773606464006	257.477418257519	512.830018679426	424.943981956216
gene-LOC117898357	1995.10512358539	2651.0395570087	2196.87024611424	1916.42745052649	2325.49543102467	1770.44288713022
gene-LOC117903058	85.8709304170345	71.0264599476932	48.4041762769663	37.6796221840272	13.3202602254396	69.7247331812859
gene-LOC117903273	0	0.922421557762249	0	0	0	0
gene-LOC117891759	2064.24795067443	2354.01981540926	2225.74291266542	1732.21596429347	1821.54558582887	1552.78865246972
gene-LOC117891788	172.857067722602	160.501351050631	169.839215006899	145.485207877216	206.464033494314	179.022963573572
gene-LOC117903213	4189.83228021816	4136.13826500592	4399.68486475373	2568.49424554452	2890.4964689204	2680.63332298322
gene-LOC117903216	1066.13778543747	1057.09510519554	1341.72979855451	1341.81321222008	1324.25587074579	1351.15226191843
gene-LOC117900338	1237.87964627154	1153.94936876057	1547.23524871285	1272.7339048827	1383.08702007481	1465.16162293108
gene-LOC117900568	14773.1456523955	10808.935813858	9958.52237192955	20410.8420058532	16610.3645011232	15328.134586394
gene-LOC117900578	14.4976895509279	4.61210778881125	3.39678430013799	7.32659320244973	3.33006505635991	0.942226124071432
gene-LOC117903503	4671.60165606438	4870.38582498468	4807.29898077029	3790.98865418185	3456.60752850158	3349.61387107394
gene-LOC117903598	24.5345515477241	25.827803617343	35.6662351514489	24.0730919509063	36.630715619959	26.3823314740001
gene-LOC117903601	90689.7393823852	75859.9489103674	79935.6757390722	86841.0625724649	101169.596455585	90443.3434234927
gene-LOC117903596	1728.57067722602	2470.2449316873	1548.93364086292	847.791499140611	1381.97699838936	1007.23972663236
gene-LOC117903597	4318.08107239945	5790.9625396314	4688.41153026546	5156.87495835283	5506.81758153383	4628.21472143887
gene-LOC117903594	622.285443801367	800.661912137632	538.390311571871	435.40896745987	614.952013741129	553.08673482993
gene-LOC117903600	0	1.8448431155245	0.849196075034497	4.18662468711413	1.1100216854533	0
gene-LOC117891606	1610.35874704153	1527.53009965428	1801.14487514817	1759.42902475971	1586.22098851277	1793.99854023201
gene-LOC117891615	1257.95337026513	1134.57851604757	1371.45166118071	1518.69810525065	1478.5488850238	1508.50402463836
gene-LOC117891597	2184.69029463598	2502.52968620898	2377.74901009659	1330.29999433052	1643.94211615634	1425.58812572008
gene-LOC117900507	1119.66771608705	1106.9058693147	1397.77673950678	1427.63901830592	1445.2482344602	1448.20155269779
gene-LOC117900499	382.51596276679	425.236338128397	425.447233592283	533.794647607052	577.211276435717	516.339915991144
gene-LOC117903406	3210.68063208626	2275.61398299947	3188.73126175454	2917.03075074677	3538.74913322513	3465.50768433473
gene-LOC117903404	888.819890160734	1104.13860464141	832.212153533807	701.259635091617	775.905158131858	713.265175922074
gene-LOC117903408	3129.27052922336	2577.24583238772	3396.78430013799	4242.09746421839	3921.70661470652	4019.53664528873
gene-LOC117903407	4668.25603539879	3374.21805829431	4207.76655179593	4048.46607243936	3199.08249747642	3497.54337255315
gene-LOC117903405	2860.50566908693	2770.03193796003	3108.05763462626	2360.20966736059	2184.5226769721	2260.40047164736
gene-LOC117903410	902.202372823129	1121.66461423889	1069.98705454347	1230.86765801155	1138.88224927509	1060.00438958036
gene-LOC117903409	1920.38626205368	2151.08707270156	1983.72203128059	2097.49896824418	2176.75252517393	2398.90771188586
gene-LOC117902202	812.985821740496	820.955186408402	865.330800460152	552.634458699065	510.609975308519	463.575253043144
gene-LOC117902148	4064.92910870248	3097.49159096563	4632.36458931318	3893.56095901614	3834.01490155571	4036.49671552201
gene-LOC117902303	6759.268951398	6235.5697304728	6616.08662059377	6226.55756591049	6788.8926282324	6542.81820555202
gene-LOC117894470	1828.93929719398	1746.14400884394	1790.95452224775	1687.20974890699	1495.1992103056	1563.15313983451
gene-LOC117889613	199.622033047392	264.734987077765	218.243391283866	181.071517717686	225.33440214702	171.485154581001
gene-LOC117900406	1003.68619967962	986.068645247844	1011.39252536609	705.446259778731	894.677478475362	797.123300964431
gene-LOC117898220	2496.9482234252	2100.35388702464	2601.9367739057	2659.55333248925	2642.96163306431	2665.55770499808
gene-LOC117898230	2793.59325577495	3132.5436101606	3158.16020305329	3400.58590210845	3353.37551175443	3375.05397642387
gene-LOC117901044	0	0	1.69839215006899	1.04665617177853	1.1100216854533	0
gene-LOC117903274	46.8386893183825	75.6385677365044	37.3646273015179	38.7262783558057	51.0609975308519	45.2268539554287
gene-LOC117903903	3290.97552806063	3533.79698778718	3736.46273015179	4039.04616689336	3762.97351368669	3971.48311296108
gene-LOC117903902	1702.92091878976	1602.24624583303	1840.20789459976	1630.69031563095	1592.88111862549	1782.69182674315
gene-LOC117903276	713.732408661066	1219.44129936169	805.037879132703	671.953262281818	990.139343424346	682.171713827717
gene-LOC117903904	843.096407730884	1024.81035067386	749.840134255461	603.920611116213	656.022816102902	568.162352815073
gene-LOC117903906	6.69124133119749	3.689686231049	7.64276467531047	4.18662468711413	9.99019516907972	0.942226124071432
gene-LOC117903900	156.128964394608	266.57983019329	133.323783780416	216.657827558156	177.603469672528	202.578616675358
gene-LOC117903905	647.935202237624	1201.91528976421	585.945291773803	685.559792514939	618.282078797489	775.452100110788
gene-LOC117903277	7.80644821973041	3.689686231049	5.09517645020698	2.09331234355707	8.88017348362642	1.88445224814286
gene-LOC117903759	82.5253097514358	151.277135473009	85.7688035784842	197.818016466143	132.092580568943	87.6270295386431
gene-LOC117903673	4973.8227228568	5287.32036909321	5496.8461936983	4089.28566313873	3475.47789715429	4037.43894164608
gene-LOC117903675	833.059545734088	1072.7762716775	982.519858814913	925.244055852223	630.492317337476	656.731608477788
gene-LOC117903676	1223.38195672061	1588.40992246659	1018.18609396636	1061.30935818343	1265.42472141676	955.417289808432
gene-LOC117903039	52.414723761047	139.2856552221	84.0704114284152	46.0528715582554	74.3714529253713	60.3024719405716
gene-LOC117894830	303.336273680953	401.253377626578	275.988724386212	263.75735528819	285.275573161499	271.361123732572
gene-LOC117894851	0	0	0	0	0	0
gene-LOC117894861	98.1382061908966	140.208076779862	303.162998787315	288.877103410875	235.3245973161	404.215007226644
gene-LOC117894869	0	0	0.849196075034497	0	0	0
gene-LOC117894181	1.11520688853292	0	0	1.04665617177853	0	0
gene-LOC117903678	2249.37229417089	2150.1646511438	2810.83900836419	2744.33248240331	2538.6195946317	1898.58564000393
gene-LOC117903677	0	0	0	0	0	0
gene-LOC117903681	1563.52005772315	1114.2852417768	1702.63813044417	1472.6452336924	1794.90506537799	1679.04695309529
gene-LOC117903680	3054.55166769166	2537.58170540395	3096.16888957578	3019.60305558107	3193.53238904915	3319.46263510365
gene-LOC117903682	1976.14660648033	2540.34897007723	2256.31397136666	2074.47253246505	2396.53681889368	1820.38087170601
gene-LOC117903683	607.787754250439	533.15966038658	587.643683923872	507.628243312588	536.140474073945	619.042563514931
gene-LOC117895864	15332.9795104391	14957.0655591149	15007.8422340847	8052.97258566403	8944.55474138271	8681.67150719417
gene-LOC117901627	6.69124133119749	6.45695090433574	4.24598037517249	9.41990554600679	9.99019516907972	2.8266783722143
gene-LOC117901637	226.386998372182	237.062340344898	170.688411081934	337.023287312688	250.864900912446	258.169957995572
gene-LOC117901652	325.640411451611	457.521092650076	416.106076766904	399.822657619399	550.570755984838	528.588855604073
gene-LOC117895386	4037.04893648916	3983.01628641739	4087.18070914103	3350.34640586308	4278.02357573703	4004.46102730358
gene-LOC117894273	0	0	0	2.09331234355707	0	0
gene-LOC117900303	47.9538962069154	71.9488815054554	41.6106076766904	63.8460264784905	48.8409541599453	21.6712008536429
gene-LOC117897504	1.11520688853292	0.922421557762249	0	2.09331234355707	0	0
gene-LOC117903038	685.852236447743	563.599571792734	681.904448252701	615.433829005777	607.181861942956	738.705281272002
gene-LOC117903514	1856.8194694073	1670.50544110743	1542.98926833768	1678.83649953277	1461.898559742	1785.51850511536
gene-LOC117903511	11408.5664696917	12993.230062639	10658.259937758	7062.83584716154	9198.74970735152	9285.63845272396
gene-LOC117903510	9382.23555322742	8723.34067175759	9350.49798220485	6276.79706215586	7121.89913386839	6826.42826889752
gene-LOC117903515	8349.55397444594	7415.34690285072	8985.34366994001	8742.71900286608	7352.78364444267	7847.80138739095
gene-LOC117903513	2744.52415267951	2163.07855295247	3243.92900663178	3011.22980620684	2795.03460397142	2789.93155337551
gene-LOC117897789	1282.48792181285	1182.5444370512	1375.69764155589	1032.00298537363	1154.42255287143	1373.76568889615
gene-LOC117897773	170.626653945536	135.595968991051	150.307705281106	167.464987484565	204.243990123408	160.178441092143
gene-LOC117903820	721.538856880797	904.895548164766	627.555899450493	733.705976416751	854.716697799043	898.883722364146
gene-LOC117903822	157.244171283141	127.29417497119	101.90352900414	164.32501896923	163.173187761635	155.467310471786
gene-LOC117903794	4018.0904193841	3457.23599849291	4246.82957124752	4029.62626134735	4278.02357573703	4252.26649793437
gene-LOC117903801	4.46082755413166	9.22421557762249	2.54758822510349	11.5132178895639	3.33006505635991	5.65335674442859
gene-LOC117903810	1641.58453992045	1303.38166111806	1740.85195382072	1367.97961651454	1349.78636951122	1581.99766231593
gene-LOC117903460	2867.19691041813	2571.71130304115	3001.05892917191	2662.69330100459	2978.18818207121	3210.16440471137
gene-LOC117903459	2878.34897930346	3352.07994090801	2998.51134094681	1576.26419469847	1666.14254986541	1441.60596982929
gene-LOC117903462	56.8755513151787	87.6300479874137	57.7453331023458	79.5458690551685	49.9509758453986	49.9379845757859
gene-LOC117903461	3800.62507612018	4036.5167367676	3783.16851427868	2516.16143695559	2882.72631712223	2738.10911655158
gene-LOC117895905	1332.67223179683	1270.17448503862	1227.93752449988	1022.58307982763	1318.70576231852	818.794501818074
gene-LOC117895890	43.4930686527837	50.7331856769237	31.4202547762764	50.2394962453696	25.530498765426	13.191165737
gene-LOC117894323	5499.08516735581	7022.395319244	6047.12525032065	4278.73043023064	5219.32196500143	5592.11204636395
