C_NL1_G23_W	C_NL2_G23_W	C_NL3_G23_W	W_NL1_G23_W	W_NL2_G23_W	W_NL3_G23_W
gene-LOC117893927	22.9594722396322	10.515894951964	29.3237110392926	29.2925684587331	32.488209922064	21.0897532986741
gene-LOC117894387	6071.7367950082	7667.13900947695	5866.83675864704	3284.21385190267	3555.13840004301	4401.43151343329
gene-LOC117894393	0	0	0	0	0	0
gene-LOC117894388	3.13083712358621	6.3095369711784	0	0	1.85646913840366	1.05448766493371
gene-LOC117894389	2.08722474905748	1.0515894951964	2.0945507885209	2.58463839341763	0	2.10897532986741
gene-LOC117894392	0	0	0	0	0	0
gene-LOC117894391	93.9251137075864	168.254319231424	90.0656839063986	56.0004985240487	66.8328889825317	87.5224761894977
gene-LOC117895374	3619.24771486566	3873.00411080834	2998.34945376767	2253.80467906017	2421.76399104757	2662.58135395761
gene-LOC117895373	4439.52704124525	4744.77180232616	4525.2769785994	4142.31379851732	4650.45519170117	4352.92508084634
gene-Trnav-uac	0	0	0	0	0	0
gene-Trnav-uac-2	0	0	0	0	0	0
gene-LOC117895367	0	0	0	0	0	0
gene-LOC117895368	12240.5295408476	11615.8575639394	14166.4942581611	13825.2307663909	12000.2165106413	14593.0547950176
gene-LOC117895371	0	0	0	0	0	0
gene-LOC117895370	852.631309989979	738.215825627873	851.434895533745	1038.16308802275	1005.27803844558	1098.77614686092
gene-LOC117895372	0	0	0	0	0	0
gene-LOC117893379	13.5669608688736	9.4643054567676	3.14182618278135	2.58463839341763	3.71293827680732	0
gene-LOC117893491	46.9625568537932	70.4564961781588	58.6474220785852	57.7235907863271	51.0529013061006	56.9423339064202
gene-LOC117894915	7.30528662170116	19.9802004087316	14.6618555196463	21.5386532784803	11.138814830422	8.43590131946965
gene-LOC117893387	0	0	1.04727539426045	0	0	0
gene-LOC117893672	14.6105732434023	15.773842427946	15.7091309139067	26.7079300653155	13.9235185380274	10.5448766493371
gene-LOC117893517	96.0123384566439	60.9921907213912	65.9783498384083	83.5699747205034	83.5411112281647	95.9583775089673
gene-LOC117893589	67.834804344368	70.4564961781588	55.5055958958038	80.1237901959465	94.6799260585866	72.7596488804258
gene-LOC117894247	67.834804344368	72.5596751685516	43.9855665589389	37.046483638986	31.5599753528622	26.3621916233427
gene-LOC117894563	727.39782504653	787.640531902103	696.438137183199	452.311718848085	430.700840109649	422.849553638416
gene-LOC117895781	2915.85297443329	2677.34685477003	2750.14518532794	2495.03759577915	2214.76768211557	2749.04934248217
gene-LOC117895782	659.563020702162	720.338804209534	774.983791752732	757.299049271366	783.429976406344	830.936279967761
gene-LOC117895783	710.70002705407	854.942259594673	827.347561465755	724.560296288076	976.502766800325	1002.81776935196
gene-LOC117895780	11312.7581398915	13663.3023110868	13441.7796853329	9594.17771636624	9489.3420009503	10420.4471048749
gene-LOC117895459	1375.48110962888	1806.63075274741	1398.1126513377	573.789723338714	742.587655361464	930.058120471529
gene-LOC117893388	2.08722474905748	4.2063579807856	2.0945507885209	6.03082291797447	13.9235185380274	22.1442409636078
gene-LOC117895461	4349.77637703578	4049.67114600134	7329.88048442888	8177.79587677338	5980.61532936739	6976.4903912014
gene-LOC117895462	9731.68539248048	9349.68220179119	14551.8916032489	16985.3819754095	13131.7344504983	13692.5223291642
gene-LOC117895463	7.30528662170116	16.8254319231424	30.370986433553	15.5078303605058	19.4929259532384	24.2532162934753
gene-LOC117895460	4286.11602218953	4303.10421434367	4374.4693218259	4937.52087755881	5188.83124183823	4772.61117148996
gene-LOC117895464	645.996059833289	542.620179521342	507.928566216318	732.314211468328	718.453556562216	636.910549619959
gene-LOC117893085	1215.80841632598	1290.30031060598	1288.14873494035	925.300544843511	847.478161681271	979.619040723413
gene-LOC117893087	15.6541856179311	30.4960953606956	13.6145801253858	10.3385535736705	14.8517531072293	23.1987286285415
gene-LOC117895018	2124.79479454051	2937.08946008354	2163.67096454209	1330.22722647894	1345.94012534265	1590.16739872003
gene-LOC117895020	1635.34059088653	1787.70214183388	1327.94519992225	1168.25655382477	1276.32253265252	1120.92038782453
gene-LOC117895021	0	0	0	0	0	0
gene-LOC117893880	58.4422929736093	33.6508638462848	59.6946974728456	62.8928675731623	25.9905679376512	48.5064325869505
gene-LOC117893949	75.1400909660691	80.9723911301228	55.5055958958038	74.9545134091113	66.8328889825317	66.4327228908235
gene-LOC117893893	246.292520388782	274.46485824626	220.975108188955	145.601296162526	77.9717038129537	150.79173608552
gene-LOC117893895	4.17444949811495	1.0515894951964	4.1891015770418	2.58463839341763	2.78470370760549	0
gene-LOC117893894	0	0	0	0	0	0
gene-LOC117893846	2.08722474905748	4.2063579807856	6.28365236556269	3.44618452455684	2.78470370760549	6.32692598960224
gene-LOC117894891	0	2.1031789903928	2.0945507885209	0	0	3.16346299480112
gene-LOC117894892	9.39251137075864	17.8770214183388	14.6618555196463	15.5078303605058	9.2823456920183	13.7083396441382
gene-LOC117894893	0	1.0515894951964	1.04727539426045	1.72309226227842	2.78470370760549	1.05448766493371
gene-LOC117893932	55350.0695078807	53860.3107649692	51404.4654518799	45802.3769697538	46985.3774238582	47251.5922656794
gene-LOC117895902	13.5669608688736	10.515894951964	7.33092775982314	17.2309226227842	12.0670493996238	3.16346299480112
gene-LOC117895900	9.39251137075864	1.0515894951964	1.04727539426045	8.6154613113921	4.64117284600915	7.38141365453595
gene-LOC117895901	5.21806187264369	12.6190739423568	18.8509570966881	6.03082291797447	19.4929259532384	3.16346299480112
gene-LOC117893931	1027.95818891081	1050.5379057012	965.587913508134	1107.94832464502	1133.37440899543	1072.41395523758
gene-LOC117895276	5162.75041679367	5701.71824295488	4881.35061264795	3889.01923596239	4053.60036370439	4454.15589667998
gene-LOC117895281	2236.46131861509	2440.73921835084	2720.82147428865	2619.96178479434	2911.87184358614	2493.86332756822
gene-LOC117895278	2598.59481257656	2360.81841671592	2366.84239102862	2784.51709584193	2536.8650776286	2657.30891563294
gene-LOC117895282	353.784594965242	372.262681299525	404.248302184533	443.696257536693	375.935000526741	401.759800339742
gene-LOC117895279	275.513666875587	352.282480890794	294.284385787186	246.402193505814	274.757432483742	252.022551919156
gene-LOC117895277	1299.29740628828	1232.46288837018	1021.09350940394	1277.67291247945	1188.14024857834	1063.97805391811
gene-LOC117895283	273.426442126529	344.921354424419	274.386153296238	361.849375078468	338.805617758668	312.128348820377
gene-LOC117894294	126.277097317977	93.5914650724796	77.4983791752732	136.124288719995	122.526963134642	129.701982786846
gene-LOC117894295	2481.71022662934	2468.08054522595	2423.39526231868	2757.80916577661	2881.24010280248	2739.55895349777
gene-LOC117893544	7610.02143506356	7699.73828382804	6564.32217122449	5990.33024981093	5763.40844017416	5890.36809631969
gene-LOC117895053	9.39251137075864	7.3611264663748	13.6145801253858	6.89236904911368	6.49764198441281	15.8173149740056
gene-LOC117895050	2202.02211025564	2520.66001998577	2320.76227368115	1485.305530084	1847.18679271164	1892.805358556
gene-LOC117895052	5203.45129940029	4371.45753153143	3728.3004035672	4148.3446214353	3779.77116578985	3415.48554672028
gene-LOC117895058	32.3519836103909	16.8254319231424	25.1346094622508	27.5694761964547	18.5646913840366	34.7980929428123
gene-LOC117895056	208.722474905748	167.202729736228	176.989541630016	184.370872063791	153.158703918302	181.371878368598
gene-LOC117895055	4070.08826066208	3680.5632331874	3632.9983426895	3063.65804233103	2858.96247314164	3190.8796740894
gene-LOC117895057	721.136150799358	665.656150459321	674.445353903729	805.545632615161	761.1523467455	711.779173830252
gene-LOC117895054	3525.32260115808	3475.5032816241	3092.60423925111	3229.07489950976	3401.97969612471	3150.80914282192
gene-LOC117893389	2.08722474905748	3.1547684855892	2.0945507885209	0	3.71293827680732	0
gene-LOC117894019	106.448462201931	137.758223870728	102.632988637524	56.8620446551879	61.2634815673208	74.8686242102932
gene-LOC117894021	715.918088926714	594.148064785966	569.717814477684	786.591617730099	777.860568991133	714.942636825053
gene-LOC117893790	2833.40759684552	3073.79609445908	2941.7965824776	2731.1012357113	3260.88804160603	3455.55607798776
gene-LOC117893791	780.622056147496	775.021457959746	808.496604369067	878.777053761994	901.315766694977	974.346602398745
gene-LOC117893793	420.575786935081	325.992743510884	410.531954550096	426.465334913909	398.212630187585	456.593158916295
gene-LOC117893792	1912.94148251118	1564.76516885224	1652.60057214299	1736.01545424551	1709.80807646977	1984.54578540524
gene-LOC117895876	1168.84585947219	1652.04709695354	1374.02531726971	1027.82453444908	1062.82858173609	1202.11593802443
gene-LOC117895878	0	2.1031789903928	0	0.86154613113921	0	0
gene-LOC117895880	75.1400909660691	57.837422235802	52.3637697130225	99.0778050810091	58.4787778597153	57.9968215713539
gene-LOC117895881	45.9189444792645	29.4445058654992	53.4110451072829	44.8003988192389	62.1917161365226	51.6698955817516
gene-LOC117895879	274.470054501058	361.746786347561	270.197051719196	366.157105734164	373.150296819136	280.493718872366
gene-LOC117895875	2745.74415738511	3209.45113933941	3240.27006984183	2345.99011509207	2522.01332452137	2811.26411471326
gene-LOC117895883	1074.9207457646	1217.74063543743	808.496604369067	1049.36318772756	1069.32622372051	926.894657476728
gene-LOC117895887	2436.8348945246	2257.76264618667	1986.68142291207	1571.46014319792	1666.18105171728	1880.1515065768
gene-Trnap-cgg-3	5.21806187264369	2.1031789903928	1.04727539426045	4.30773065569605	4.64117284600915	2.10897532986741
gene-LOC117895891	3655.77414797417	3271.494919556	3169.05534303212	3586.61654393253	4036.89214145876	3766.6299391432
gene-LOC117895888	144.018507684966	193.492467116138	147.665830590723	124.062642884046	144.804592795485	151.846223750454
gene-LOC117895885	0	2.1031789903928	0	0.86154613113921	1.85646913840366	0
gene-LOC117895884	0	0	1.04727539426045	0	1.85646913840366	0
gene-LOC117895882	0	0	0	0	0	0
gene-LOC117895886	0	1.0515894951964	0	0	0	1.05448766493371
gene-LOC117895889	0	0	0	0	0	0
gene-LOC117893627	9.39251137075864	29.4445058654992	57.6001466843247	0	91.8952223509811	7.38141365453595
gene-LOC117893546	22.9594722396322	19.9802004087316	17.8036817024276	16.369376491645	12.0670493996238	7.38141365453595
gene-LOC117894008	177.414103669885	329.147511996473	198.982324909485	132.678104195438	129.952839688256	173.990464714062
gene-LOC117894009	3776.8331834195	3606.95196852365	5662.61805676625	5301.09334489956	6282.29156435798	3951.1652805066
gene-LOC117894679	563.550682245518	714.029267238355	1040.99174189489	945.116105859713	1354.29423646547	848.862570271634
gene-LOC117894680	117.928198321747	181.924982668977	330.939024586302	197.294064030879	301.676234990595	303.692447500908
gene-LOC117893663	11.4797361198161	11.5674844471604	12.5673047311254	5.16927678683526	5.56940741521098	2.10897532986741
gene-LOC117893892	0	0	0	0	1.85646913840366	0
gene-LOC117894023	0	1.0515894951964	1.04727539426045	0	0	0
gene-LOC117893352	33.3955959849196	31.547684855892	40.8437403761575	41.3542142946821	48.2681975984951	35.852580607746
gene-LOC117894149	9.39251137075864	0	0	0.86154613113921	0	0
gene-LOC117894024	7.30528662170116	0	1.04727539426045	0	0.92823456920183	0
gene-LOC117894674	0	0	0	0	0	0
gene-LOC117894014	3.13083712358621	0	0	0	0	1.05448766493371
gene-LOC117893821	1.04361237452874	0	4.1891015770418	0.86154613113921	2.78470370760549	4.21795065973483
gene-LOC117893409	0	0	0	0	0.92823456920183	2.10897532986741
gene-LOC117893783	124.18987256892	144.067760841907	191.651397149662	195.570971768601	215.350420054824	149.737248420586
gene-LOC117893411	0	0	1.04727539426045	0	0	0
gene-LOC117893412	20.8722474905748	7.3611264663748	29.3237110392926	21.5386532784803	26.9188025068531	15.8173149740056
gene-LOC117893434	8.3488989962299	11.5674844471604	4.1891015770418	0.86154613113921	2.78470370760549	4.21795065973483
gene-LOC117893417	120.015423070805	89.385107091694	83.7820315408359	166.278403309868	167.082222456329	85.4135008596302
gene-LOC117894222	463.36389429076	562.600379930074	451.375694926254	323.941345308343	286.824481883365	292.093083186637
gene-LOC117892964	1099.96744275329	1165.16116067761	1185.51574630283	994.224235334648	1066.5415200129	1047.10625127917
gene-LOC117892969	10.4361237452874	82.0239806253192	29.3237110392926	2.58463839341763	60.3352469981189	8.43590131946965
gene-LOC117892968	0	0	0	0	0	0
gene-LOC117892967	0	0	0	0	0	0
gene-LOC117892962	54.2678434754944	94.643054567676	62.8365236556269	61.1697753108839	56.6223087213116	46.3974572570831
gene-LOC117892966	0	5.257947475982	0	0.86154613113921	0	0
gene-LOC117892965	303.691200987863	365.953144328347	308.946241306832	298.094961374167	374.078531388337	349.035417093057
gene-LOC117892963	676.260818694622	691.945887839231	918.460520766414	1046.77854933414	869.755791342114	971.183139403944
gene-LOC117894334	740.964785915404	942.224187695974	1013.76258164411	742.652765041999	1002.49333473798	1104.04858518559
gene-LOC117894234	2134.18730591127	2129.46872777271	2033.80881565379	2303.77435466625	2408.76870707875	2375.76070909564
gene-LOC117894236	2331.4300446972	2485.95756664429	2384.64607273104	2537.25335620497	2814.40721381995	2451.68382097087
gene-LOC117894414	759.749808656921	814.98185877721	732.045500588054	748.683587959973	572.720729197529	596.840018352478
gene-LOC117893819	94.9687260821151	76.7660331493372	94.2547854834404	111.139450916958	121.59872856544	80.1410625349617
gene-LOC117893718	1476.71150995816	1234.56606736057	1254.63592232402	1489.61326073969	1358.93540931148	1297.01982786846
gene-LOC117893716	1367.13221063265	1525.85635752998	1255.68319771828	1212.19540651287	1176.07319917872	1118.81141249466
gene-LOC117893719	508.239226395495	629.902107622643	478.604855177025	565.174262027322	676.683000948134	589.458604697942
gene-LOC117894562	1147.97361198161	1305.02256353873	1100.68643936773	847.761393040983	1126.87676701102	1184.18964772055
gene-LOC117894950	30.2647588613334	25.2381478847136	33.5128126163344	43.9388526880997	39.9140864756787	40.0705312674809
gene-LOC117893891	2187.41153701223	2633.18009597178	2268.39850396813	1767.89266109766	2113.59011407257	2116.35674352195
gene-LOC117893752	8379.16375509123	9093.09436496327	8845.28797992375	7725.4841579253	9716.75947040475	8978.96246691051
gene-LOC117893754	135.669608688736	173.512266707406	187.46229557262	235.202093801004	252.479802822898	201.407144002338
gene-LOC117893753	140.88767056138	156.686834784264	202.124151092267	180.063141408095	182.86221013276	209.843045321808
gene-LOC117895413	4738.00018036047	5202.21323273659	4540.98610951331	4131.11369881251	4793.40331535825	4637.63675037844
gene-LOC117895414	2477.53577713122	2432.32650238927	2461.09717651206	2533.80717168042	2330.79700326579	2417.94021569299
gene-LOC117895412	4805.83498470484	5709.07936942125	4996.5509060166	3969.14302615834	4219.75435159152	4490.00847728772
gene-LOC117895415	25.0466969886897	60.9921907213912	96.3493362719613	2.58463839341763	26.9188025068531	56.9423339064202
gene-LOC117895180	6323.24737726962	8033.0921538053	6915.15942830174	4954.7518001816	4899.22205624726	5558.20448186557
gene-LOC117895173	1.04361237452874	9.4643054567676	1.04727539426045	3.44618452455684	6.49764198441281	8.43590131946965
gene-LOC117895174	1135.45026348727	1090.49830651867	1022.1407847982	722.837204025797	533.734877291052	879.442712554711
gene-LOC117895182	541.634822380415	828.652522214763	734.140051376575	427.326881045048	519.811358753025	689.634932866644
gene-LOC117895176	0	0	0	0	0	0
gene-LOC117895179	0	0	0	0	0	0
gene-LOC117895177	448.753321047357	479.524809809558	453.470245714774	237.786732194422	217.206889193228	391.214923690405
gene-LOC117893425	1.04361237452874	7.3611264663748	2.0945507885209	1.72309226227842	3.71293827680732	4.21795065973483
gene-LOC117895178	2336.64810656984	3120.06603224772	3650.80202439193	3329.01425072191	3529.14783210536	3461.88300397736
gene-LOC117895181	340.217634096368	379.6238077659	422.051983886961	304.125784292141	275.685667052943	390.160436025471
gene-LOC117893260	0	0	1.04727539426045	4.30773065569605	1.85646913840366	1.05448766493371
gene-LOC117893426	4.17444949811495	10.515894951964	3.14182618278135	5.16927678683526	10.2105802612201	6.32692598960224
gene-LOC117893427	6.26167424717243	10.515894951964	2.0945507885209	1.72309226227842	0.92823456920183	2.10897532986741
gene-LOC117893246	3.13083712358621	3.1547684855892	4.1891015770418	1.72309226227842	7.42587655361464	5.27243832466853
gene-LOC117893253	3.13083712358621	0	1.04727539426045	0	0.92823456920183	3.16346299480112
gene-LOC117893261	0	0	1.04727539426045	1.72309226227842	0	0
